Symbol,Name,LastSale,MarketCap,IPOyear,Sector,industry,Summary Quote,,Link
SCAI,"Surgical Care Affiliates, Inc.",48.77,$1.94B,2013,Health Care,Medical Specialities,http://www.nasdaq.com/symbol/scai,,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSHD3mRc6_bul-nVMnCEGwPRMY2dXJaKLPCRK7siDygSNwHvpoL1kGLVvQ
SRDX,"SurModics, Inc.",20.28,$263.56M,1998,Health Care,Medical/Dental Instruments,http://www.nasdaq.com/symbol/srdx,,https://encrypted-tbn1.gstatic.com/images?q=tbn:ANd9GcRDBhcSMZrODRobiAP4L8WgPwL8C2W5EZalLZa5BVUp_uimetfcoAXeBw
SBBX,Sussex Bancorp,12.8,$59.85M,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/sbbx,,https://encrypted-tbn1.gstatic.com/images?q=tbn:ANd9GcThvWbKwp_nZTVQ4ft_UNPsKvW2qF9bUrVAiPpufdQcYbbLrXniIb_Bhw
SIVB,SVB Financial Group,107.16,$5.53B,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/sivb,,https://encrypted-tbn3.gstatic.com/images?q=tbn:ANd9GcSLYheBAw9dBFq6U4dKIwfLhXJUWFhNZoENF2Kfzso5bM8UKU7KjIY8TN8
SIVBO,SVB Financial Group,26.15,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/sivbo,,https://encrypted-tbn3.gstatic.com/images?q=tbn:ANd9GcSLYheBAw9dBFq6U4dKIwfLhXJUWFhNZoENF2Kfzso5bM8UKU7KjIY8TN8
SYKE,"Sykes Enterprises, Incorporated",29.16,$1.25B,1996,Technology,EDP Services,http://www.nasdaq.com/symbol/syke,,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTvKCYqMS7uTHI5mS-PgcGksrw7FlyTaBJYpJRQWwnk-YktJBdGc0N20-qN
SYMC,Symantec Corporation,18.01,$11.75B,1989,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/symc,,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSxVqFxEnmxUE_iEFKRaonWKD0asUSp9luJ4ktKLOotD0IBYI1PD9Gvl20
SSRG,Symmetry Surgical Inc.,9.98,$107.1M,n/a,Health Care,Industrial Specialties,http://www.nasdaq.com/symbol/ssrg,,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQlzpI91h2KXZ_1iH6Ev3GlGOBR3ZVTs-qv-xpZtTQYNp8WN-edoMuE6vM
SYNC,"Synacor, Inc.",1.38,$41.43M,2012,Technology,"Computer Software: Programming, Data Processing",http://www.nasdaq.com/symbol/sync,,https://encrypted-tbn1.gstatic.com/images?q=tbn:ANd9GcSHr4nmq0rwO-3NVf0yDEFwimdALfQRDwtLjnxbzy6aS82QwCJFZqEzg-8
SYNL,Synalloy Corporation,8.06,$69.64M,n/a,Basic Industries,Steel/Iron Ore,http://www.nasdaq.com/symbol/synl,,https://encrypted-tbn2.gstatic.com/images?q=tbn:ANd9GcT2_CkXs8iDr3NJ2YvU8zHjeBKb6qNlsumRwKJJZjFJfVtBJ6iJiJYQyw
SYNA,Synaptics Incorporated,85.33,$3.13B,2002,Technology,EDP Services,http://www.nasdaq.com/symbol/syna,,https://encrypted-tbn1.gstatic.com/images?q=tbn:ANd9GcQvmpkaetL0RGtT_MhdYLPNjhamIvwUTxH4hxkgI2L8VbdZw6UH9mcgGvw
SNCR,"Synchronoss Technologies, Inc.",32.96,$1.47B,2006,Technology,EDP Services,http://www.nasdaq.com/symbol/sncr,,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQcdSDOjls0mD0LWCjiRg0Rqy4cXT1R3PHPrcKeEkSxdJwz201j4tsTPQ
SNDX,"Syndax Pharmaceuticals, Inc.",15.8,$274.49M,2016,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/sndx,,https://encrypted-tbn3.gstatic.com/images?q=tbn:ANd9GcTOx6wKh1qLdNaiXMZKXBvY087AKpbNrsEf8REqJA9W2rbm3Tx4YNptcw
SGYP,"Synergy Pharmaceuticals, Inc.",3.74,$425.22M,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/sgyp,,https://encrypted-tbn3.gstatic.com/images?q=tbn:ANd9GcThSjE2S0bxcoRJ6MqlYGtLrxFAQqLp6YpP1CslwYfvLNYVxi4ck_Wd0oY
SGYPU,"Synergy Pharmaceuticals, Inc.",9.5,$17.27M,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/sgypu,,https://encrypted-tbn3.gstatic.com/images?q=tbn:ANd9GcThSjE2S0bxcoRJ6MqlYGtLrxFAQqLp6YpP1CslwYfvLNYVxi4ck_Wd0oY
SGYPW,"Synergy Pharmaceuticals, Inc.",0.8,n/a,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/sgypw,,https://encrypted-tbn3.gstatic.com/images?q=tbn:ANd9GcThSjE2S0bxcoRJ6MqlYGtLrxFAQqLp6YpP1CslwYfvLNYVxi4ck_Wd0oY
ELOS,Syneron Medical Ltd.,7.32,$258.21M,2004,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,http://www.nasdaq.com/symbol/elos,,https://encrypted-tbn3.gstatic.com/images?q=tbn:ANd9GcQbDykSH-_zuELrQ3k2xsXoB_VC47LwxrYI1eCoN7FK8RAo1wEgLF1poVI
SNPS,"Synopsys, Inc.",49.05,$7.43B,1992,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/snps,,https://encrypted-tbn2.gstatic.com/images?q=tbn:ANd9GcTg7vNY79mf_Y8GCTPZEhBFt2aotcFVhfsoi4Idm5ZLapVYLT-xbnzb7AU
SNTA,Synta Pharmaceuticals Corp.,0.37,$50.99M,2007,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/snta,,https://encrypted-tbn3.gstatic.com/images?q=tbn:ANd9GcRtJTNfN0dYXxI_AtPqjzuKBnZdFR-j_jqLJhSiscjgZs9_IMU3mjYDXA
SYNT,"Syntel, Inc.",43.94,$3.69B,1997,Technology,EDP Services,http://www.nasdaq.com/symbol/synt,,https://encrypted-tbn1.gstatic.com/images?q=tbn:ANd9GcTy6i0V8XFdvUQO-IKeqdHPcQRFCJ2PxPwWXp6S_pr4pUnxuzXWMxZKEw
SYMX,"Synthesis Energy Systems, Inc.",1.27,$110.36M,n/a,Basic Industries,Major Chemicals,http://www.nasdaq.com/symbol/symx,,https://encrypted-tbn1.gstatic.com/images?q=tbn:ANd9GcQgvmHNZXyQw03AZlBA-Kv6gtBs9j0HP2llrbF-Pezyn9PKftZtEgKXAbA
SYUT,"Synutra International, Inc.",5.07,$288.16M,n/a,Consumer Non-Durables,Packaged Foods,http://www.nasdaq.com/symbol/syut,,https://encrypted-tbn3.gstatic.com/images?q=tbn:ANd9GcS3cYbA_G8WciXWcDlZ9las9rkVc9sJu7J75PEng-AkQ6UVqivSoBMCmk8
SYPR,"Sypris Solutions, Inc.",1.04,$21.9M,n/a,Capital Goods,Industrial Machinery/Components,http://www.nasdaq.com/symbol/sypr,,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSBB_569E4STMqaRQ4QHQ7AJ1tvlhSogccSSB72qvooMAPpV3Or1HMjAdk
SYRX,Sysorex Global,0.52,$13.06M,2014,Technology,EDP Services,http://www.nasdaq.com/symbol/syrx,,https://encrypted-tbn2.gstatic.com/images?q=tbn:ANd9GcQnsLMNdz0w_RZlX8eqW1YxolEDpKL8w-4_e2GnBgpQioShMJpOOaBzq70
TROW,"T. Rowe Price Group, Inc.",77.58,$19.25B,1986,Finance,Investment Bankers/Brokers/Service,http://www.nasdaq.com/symbol/trow,,https://encrypted-tbn2.gstatic.com/images?q=tbn:ANd9GcQB7CCyR0TqflGCOlDGD3RdwQY-IsNXgjaGmyqbVM2ulCZvMYlLRkl9XHw
TTOO,"T2 Biosystems, Inc.",9.84,$238.61M,2014,Health Care,Medical/Dental Instruments,http://www.nasdaq.com/symbol/ttoo,,https://encrypted-tbn3.gstatic.com/images?q=tbn:ANd9GcRhnZvg0sIMePxJ9FLhUkKcTZTzDLpt8_M5dXKS0ShHcSXL_EkYp8lzaek
TAIT,Taitron Components Incorporated,0.89,$4.92M,1995,Consumer Non-Durables,Electronic Components,http://www.nasdaq.com/symbol/tait,,https://encrypted-tbn3.gstatic.com/images?q=tbn:ANd9GcSZUdmwpHTW9_YUCpcmzIe--tKFfCBcNZqdb8ubw_x9Xdu9phIGcSHv4g
TTWO,"Take-Two Interactive Software, Inc.",36.56,$3.1B,1997,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/ttwo,,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcShXFjO3F1bS4r7LSvvatAdlKxkxWoJhyBDsdgzUXPR17OXe0i13fWmi05l
TLMR,"Talmer Bancorp, Inc.",19.5,$1.3B,2014,Finance,Major Banks,http://www.nasdaq.com/symbol/tlmr,,https://encrypted-tbn2.gstatic.com/images?q=tbn:ANd9GcQrWEuq9Q8e0g5nA0FUenoI0uYjfTlAGuTCTBTRjxFFsVyaYKY0Ncz15wM
TNDM,"Tandem Diabetes Care, Inc.",10.03,$303.72M,2013,Health Care,Medical/Dental Instruments,http://www.nasdaq.com/symbol/tndm,,https://encrypted-tbn1.gstatic.com/images?q=tbn:ANd9GcT04DuEUwiWYL2W1FN7raqdJZvC94xj45TqEiT7b3lhW4hHMt9bM5hNfQ
TLF,"Tandy Leather Factory, Inc.",6.76,$64.13M,n/a,Consumer Non-Durables,Apparel,http://www.nasdaq.com/symbol/tlf,,https://encrypted-tbn3.gstatic.com/images?q=tbn:ANd9GcT_nzjb0gqH0TTU8Lpen26dmQaHUKlfPrP7jUcDOsZb6hYD37DpLKnv_Dg
TNGO,"Tangoe, Inc.",8.8,$346.99M,2011,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/tngo,,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSzSvhtK_mqOVWbdR-y86bRv3ycJniNzC91Yk5tyDuLK26RIKGFJ45u-6s
TANH,Tantech Holdings Ltd.,5,$108M,2015,Basic Industries,Major Chemicals,http://www.nasdaq.com/symbol/tanh,,https://encrypted-tbn3.gstatic.com/images?q=tbn:ANd9GcTtgn9Llg5BBpiqjUBbdLSgh4CwkMrOth7vyYibEqEdpJi6j3o9POV6fA
TEDU,"Tarena International, Inc.",11.36,$618.36M,2014,Consumer Services,Other Consumer Services,http://www.nasdaq.com/symbol/tedu,,https://encrypted-tbn2.gstatic.com/images?q=tbn:ANd9GcQHakXvK881ltAECA8cSnPbzDLb1ZMb53uz5hP-au31QHsiH3QQ6aU2KQ
TASR,"TASER International, Inc.",18.67,$1B,n/a,Capital Goods,Ordnance And Accessories,http://www.nasdaq.com/symbol/tasr,,https://encrypted-tbn3.gstatic.com/images?q=tbn:ANd9GcSDqGqPBZkiix7f0wgSUd3CfcdofsSw0jX16FJ1Apnb2Zwlizw_wZnlWfNK
TATT,TAT Technologies Ltd.,7.0101,$61.75M,n/a,Capital Goods,Aerospace,http://www.nasdaq.com/symbol/tatt,,https://encrypted-tbn3.gstatic.com/images?q=tbn:ANd9GcT25Y6PI4tbNBl31g1vzqbBcavKEaN22dt6SMdYKOPl5SFcVBmsVfkwXw
TAYD,"Taylor Devices, Inc.",16.56,$56.27M,n/a,Capital Goods,Industrial Machinery/Components,http://www.nasdaq.com/symbol/tayd,,https://encrypted-tbn3.gstatic.com/images?q=tbn:ANd9GcTwepKTE4e_sdj3607K6VCco5UEm9CfIlqj9-8MjNXiU7v2ysn4DKClEi8
TCPC,TCP Capital Corp.,14.68,$715.04M,2012,Others,n/a,http://www.nasdaq.com/symbol/tcpc,,https://encrypted-tbn2.gstatic.com/images?q=tbn:ANd9GcTZ9t2im-EvSi1k6gYusin_niR4lIR-y72tZHHLze9dH23wnDkqULs5dFY
AMTD,TD Ameritrade Holding Corporation,31.76,$16.99B,1997,Finance,Investment Bankers/Brokers/Service,http://www.nasdaq.com/symbol/amtd,,https://encrypted-tbn1.gstatic.com/images?q=tbn:ANd9GcRJZwDy4GbOqPDAI13lx4rj4lov1ds0xxvE5pBwWDEAw_T-D2ggpXA1FQ
TEAR,TearLab Corporation,0.79,$26.72M,n/a,Health Care,Medical/Dental Instruments,http://www.nasdaq.com/symbol/tear,,https://encrypted-tbn1.gstatic.com/images?q=tbn:ANd9GcQTTL9FSbOc_9lo8u6b3Zqcm2jDGanwMsaqRJl5N48IZvWxmA7oQq9SVdg
TECD,Tech Data Corporation,71.39,$2.5B,1986,Technology,Retail: Computer Software & Peripheral Equipment,http://www.nasdaq.com/symbol/tecd,,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRKuYYOEnRS2bSezG_jEX697BPty1EO6r-zIh5lzryRXLusKcg7f67ksEM
TCCO,Technical Communications Corporation,2.7236,$5.01M,n/a,Technology,Radio And Television Broadcasting And Communications Equipment,http://www.nasdaq.com/symbol/tcco,,https://encrypted-tbn2.gstatic.com/images?q=tbn:ANd9GcTQw3moxo_mJLl2qC4pQI-ruNkontk_Zu6ItjvmHWpHaqgWb8PZjPJMCQ
TTGT,"TechTarget, Inc.",7.47,$240.68M,2007,Miscellaneous,Business Services,http://www.nasdaq.com/symbol/ttgt,,https://encrypted-tbn3.gstatic.com/images?q=tbn:ANd9GcQq7m4yaylPBULiUJmoG_AED0f5EwlusFa-QJ4orX52SIaL9ngEYnBMOw
TGLS,Tecnoglass Inc.,11.26,$300.26M,2012,Consumer Durables,Electronic Components,http://www.nasdaq.com/symbol/tgls,,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcR6YDDVBjvZnn6W8VtiSU6jBunMLxcbE87iedJRWAqrjtD9ID6LwIO5wJc
TGEN,Tecogen Inc.,4.08,$75.39M,2014,Capital Goods,Industrial Machinery/Components,http://www.nasdaq.com/symbol/tgen,,https://encrypted-tbn2.gstatic.com/images?q=tbn:ANd9GcRlKvRMff6gZkgNzjZxk63A6Ambq2yPiy7aL-K1g1JPyQwyQgl_10bZTQ
TNAV,"TeleNav, Inc.",5.59,$231.29M,2010,Capital Goods,Industrial Machinery/Components,http://www.nasdaq.com/symbol/tnav,,https://encrypted-tbn3.gstatic.com/images?q=tbn:ANd9GcTQYCIK27eYmTq1VQ3wjjF1br8aZU6KoY4fxhWhhsaohg5eEaX5B9OeRs0
TTEC,"TeleTech Holdings, Inc.",27.9,$1.35B,1996,Technology,Professional Services,http://www.nasdaq.com/symbol/ttec,,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcT1TNiH26DiooXEy95OW7wAI-RMbN3yY256n_1bE2Is817TYqweiHzQjA
TLGT,"Teligent, Inc.",5.8,$307.43M,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/tlgt,,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQrBOVss_x3dXacoCP2w07EUq46YZ63ni18iZMU22gkux-cXMYUKEk8cA
TENX,"Tenax Therapeutics, Inc.",2.8,$78.74M,n/a,Health Care,Biotechnology: Commercial Physical & Biological Resarch,http://www.nasdaq.com/symbol/tenx,,https://encrypted-tbn3.gstatic.com/images?q=tbn:ANd9GcS3cYbA_G8WciXWcDlZ9las9rkVc9sJu7J75PEng-AkQ6UVqivSoBMCmk8
GLBL,"TerraForm Global, Inc.",3.11,$553.75M,2015,Public Utilities,Electric Utilities: Central,http://www.nasdaq.com/symbol/glbl,,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQj005zWpUBbnDViUiQpy3FEFCJtEvTA22YX6-MvKXZrog2B3M9i9hZLg
TERP,"TerraForm Power, Inc.",10.73,$1.51B,2014,Public Utilities,Electric Utilities: Central,http://www.nasdaq.com/symbol/terp,,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS5zAhCqdEDmnpSoVn3_gMlXMQQG7tkhmBHOKiWMMappUJyj7oQUTJN4Hs
TRTL,Terrapin 3 Acquisition Corporation,9.92,$263.81M,2014,Finance,Business Services,http://www.nasdaq.com/symbol/trtl,,https://encrypted-tbn2.gstatic.com/images?q=tbn:ANd9GcQNVC-QASAxP0Y6YtttDCUz1sNOpYdd9vORNzLuv5X6BEJLWE6hokvN5sL7
TRTLU,Terrapin 3 Acquisition Corporation,10.27,$190M,2014,Finance,Business Services,http://www.nasdaq.com/symbol/trtlu,,https://encrypted-tbn2.gstatic.com/images?q=tbn:ANd9GcQNVC-QASAxP0Y6YtttDCUz1sNOpYdd9vORNzLuv5X6BEJLWE6hokvN5sL7
TRTLW,Terrapin 3 Acquisition Corporation,0.29,n/a,2014,Finance,Business Services,http://www.nasdaq.com/symbol/trtlw,,https://encrypted-tbn2.gstatic.com/images?q=tbn:ANd9GcQNVC-QASAxP0Y6YtttDCUz1sNOpYdd9vORNzLuv5X6BEJLWE6hokvN5sL7
TBNK,Territorial Bancorp Inc.,25.91,$250.28M,2009,Finance,Savings Institutions,http://www.nasdaq.com/symbol/tbnk,,https://encrypted-tbn2.gstatic.com/images?q=tbn:ANd9GcTsDj55iu1RQ_LXdukqllAJTD9vGp9uBGjFRURY4NINJpbYSjp7spax91g
TSRO,"TESARO, Inc.",46.09,$1.86B,2012,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/tsro,,https://encrypted-tbn1.gstatic.com/images?q=tbn:ANd9GcSmRjIckbJv4YQOHDcVJvXDMPeNrztueFkGSb3UqDUtQnomnZ9pdQAW_qs
TESO,Tesco Corporation,9.14,$358.93M,n/a,Energy,Metal Fabrications,http://www.nasdaq.com/symbol/teso,,https://encrypted-tbn1.gstatic.com/images?q=tbn:ANd9GcStNZiDj04tK1EVowUehKjGPb9C-hSyseIcvUCC4guseFxPBLZ1ProAaYud
TSLA,"Tesla Motors, Inc.",253.75,$33.51B,2010,Capital Goods,Auto Manufacturing,http://www.nasdaq.com/symbol/tsla,,https://encrypted-tbn1.gstatic.com/images?q=tbn:ANd9GcQwm5r7iKZrcMHOcxJKUWn6TV5Bk-cmjfm9hQtC90LWS4UBnCL1rGq7AmcO
TESS,TESSCO Technologies Incorporated,16.73,$138.41M,1994,Consumer Non-Durables,Electronic Components,http://www.nasdaq.com/symbol/tess,,https://encrypted-tbn1.gstatic.com/images?q=tbn:ANd9GcRWOD1FUa8uRQdNBaEFAm3tl0RzIPN37K6wVKerNXxGh5XGNdFHmGL6-GM
TSRA,"Tessera Technologies, Inc.",29.59,$1.49B,2003,Technology,Semiconductors,http://www.nasdaq.com/symbol/tsra,,https://encrypted-tbn3.gstatic.com/images?q=tbn:ANd9GcTMkfU-edZZYOGmdQA9onWbMxSepw3GIt1_Fob_LHFHw8iVF_T_D6MOrw
TTEK,"Tetra Tech, Inc.",30.52,$1.79B,1991,Consumer Services,Military/Government/Technical,http://www.nasdaq.com/symbol/ttek,,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSnYDG_0h2Eiu8O6_DKzrMmWtJd0q1CHvf2Vt_WMCnsmHxRsmfnTuuKdCI
TLOG,TetraLogic Pharmaceuticals Corporation,0.295,$7.31M,2013,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/tlog,,https://encrypted-tbn1.gstatic.com/images?q=tbn:ANd9GcSeHD0hKn9WUUc9O4fl3EfXzgVYqgmUDMFh0pZIXQAP54EFy5-xytZHQ_I
TTPH,"Tetraphase Pharmaceuticals, Inc.",5.89,$215.57M,2013,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/ttph,,https://encrypted-tbn1.gstatic.com/images?q=tbn:ANd9GcRvD7BQ0Jqnc9VXzqBgMncrJe9ABWnRFEBoWiD4E_QxJGF0xw-aelOKwf0
TCBI,"Texas Capital Bancshares, Inc.",45.07,$2.07B,2003,Finance,Major Banks,http://www.nasdaq.com/symbol/tcbi,,https://encrypted-tbn1.gstatic.com/images?q=tbn:ANd9GcTfehtMWFMUhVomGD2JIOEKOa2A9PaxVXb5KCFnn82olr3FgjsEFoyLITo
TCBIL,"Texas Capital Bancshares, Inc.",25,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/tcbil,,https://encrypted-tbn1.gstatic.com/images?q=tbn:ANd9GcTfehtMWFMUhVomGD2JIOEKOa2A9PaxVXb5KCFnn82olr3FgjsEFoyLITo
TCBIP,"Texas Capital Bancshares, Inc.",23.1,$138.6M,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/tcbip,,https://encrypted-tbn1.gstatic.com/images?q=tbn:ANd9GcTfehtMWFMUhVomGD2JIOEKOa2A9PaxVXb5KCFnn82olr3FgjsEFoyLITo
TCBIW,"Texas Capital Bancshares, Inc.",30.15,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/tcbiw,,https://encrypted-tbn1.gstatic.com/images?q=tbn:ANd9GcTfehtMWFMUhVomGD2JIOEKOa2A9PaxVXb5KCFnn82olr3FgjsEFoyLITo
TXN,Texas Instruments Incorporated,58.68,$58.99B,n/a,Technology,Semiconductors,http://www.nasdaq.com/symbol/txn,,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQmbYxbCNM4YzZjBl9O3beBem_FTcZi50NvGEOWTQcfpq8x9t5-wUynVJg
TXRH,"Texas Roadhouse, Inc.",42.14,$2.95B,2004,Consumer Services,Restaurants,http://www.nasdaq.com/symbol/txrh,,https://encrypted-tbn2.gstatic.com/images?q=tbn:ANd9GcQCzH2rk_nfLq98rK7gCj043HwsE7K4ArkMIJWBAKC9Yahi1whXNoOgbuU
TFSL,TFS Financial Corporation,18.02,$5.2B,n/a,Finance,Savings Institutions,http://www.nasdaq.com/symbol/tfsl,,https://encrypted-tbn1.gstatic.com/images?q=tbn:ANd9GcRkO9ODFE7gYxJPTYVhCVZUhpQXqigqhPJ-o21wOLeX2QVJ_oY3y-g4JQ
TGTX,"TG Therapeutics, Inc.",10.12,$547.44M,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/tgtx,,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcT_OaPFFZkgzZSQaNE6kLbuERtgtUc9BnuKipMUwA73_84EpQYxeyV8_w
ABCO,The Advisory Board Company,31.89,$1.33B,2001,Consumer Services,Other Consumer Services,http://www.nasdaq.com/symbol/abco,,https://encrypted-tbn3.gstatic.com/images?q=tbn:ANd9GcRpSYmhJGPQxHKIm-kRB6PztSp5AlcCBQDDZ5RXHYLwj4kXunkNeSB2kKI
ANDE,"The Andersons, Inc.",33.83,$947.24M,n/a,Consumer Services,Farming/Seeds/Milling,http://www.nasdaq.com/symbol/ande,,https://encrypted-tbn2.gstatic.com/images?q=tbn:ANd9GcSWlumB9QQIClRgfMbqZPYK56qJgs4jHGBGa6j053N2Jg5tQ5wgJxY3Qdtb
TBBK,"The Bancorp, Inc.",6.21,$235.23M,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/tbbk,,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQDi6jF9nyuzuvX1xalFyxzdRRsGG8i0lWcRu6BbBF2zX1RIc0kttmx3OU
BONT,"The Bon-Ton Stores, Inc.",2.35,$49.46M,1991,Consumer Services,Department/Specialty Retail Stores,http://www.nasdaq.com/symbol/bont,,https://encrypted-tbn3.gstatic.com/images?q=tbn:ANd9GcQMi6E7y4MqKG-xEY0TL28rLmZqP0oeKLyoSnbjKgAvQ085IPf_oa5JsA
CG,The Carlyle Group L.P.,17.32,$5.76B,2012,Finance,Investment Managers,http://www.nasdaq.com/symbol/cg,,https://encrypted-tbn2.gstatic.com/images?q=tbn:ANd9GcREn72i96ALa4ZWZBkJdcUZ9CMuwKqyiOKbTKLQ5tnkUYnBPbbDY2hZN1Y
CAKE,The Cheesecake Factory Incorporated,50.84,$2.47B,1992,Consumer Services,Restaurants,http://www.nasdaq.com/symbol/cake,,https://encrypted-tbn1.gstatic.com/images?q=tbn:ANd9GcQHSWHAz57eCyGG4Ip0LWZtsNZP5XUS1O8hiMgWIQ5zuea1pr_CH3bpamGL
CHEF,"The Chefs&#39; Warehouse, Inc.",18.85,$495.42M,2011,Consumer Non-Durables,Food Distributors,http://www.nasdaq.com/symbol/chef,,https://encrypted-tbn3.gstatic.com/images?q=tbn:ANd9GcS_ssiFF2_zIj6g5R8At6DpEh2jRFtH8UT2whPRdooH-3fDy6l221_c66c
TCFC,The Community Financial Corporation,20.6501,$96.07M,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/tcfc,,https://encrypted-tbn3.gstatic.com/images?q=tbn:ANd9GcSVGbFZKGK14oxFhVI-3tQJkqcAWX8U3iFSIOBCp1FjeuftZjXOJEawbg
DSGX,The Descartes Systems Group Inc.,18.78,$1.42B,n/a,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/dsgx,,https://encrypted-tbn2.gstatic.com/images?q=tbn:ANd9GcSXa5r_yVeDHnBr_3mjiLPMgeQYFM6DCfJSZtmS2DQYXR8bbE37M21ueTw
DXYN,"The Dixie Group, Inc.",4.72,$75.55M,n/a,Consumer Durables,Home Furnishings,http://www.nasdaq.com/symbol/dxyn,,https://encrypted-tbn2.gstatic.com/images?q=tbn:ANd9GcR4FZlbKyj8aK3rGk25xoxha1BJh6lS6_lnD05SygTgXLZSzcualbIA1KQ
ENSG,"The Ensign Group, Inc.",23.19,$1.18B,2007,Health Care,Hospital/Nursing Management,http://www.nasdaq.com/symbol/ensg,,https://encrypted-tbn3.gstatic.com/images?q=tbn:ANd9GcQYdqpOgt-DyVEuZL_OHj0m-ga94c332qFXsAwd4SJIeM_xi6EGMosU0g
XONE,The ExOne Company,13.42,$215.63M,2013,Capital Goods,Industrial Machinery/Components,http://www.nasdaq.com/symbol/xone,,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQ1JHES8Dl4q0qAW4F0PLzoCM4rMppDYzuP2m15Dm9AVXX8uU45vyUCww
FINL,"The Finish Line, Inc.",19.54,$866.74M,1992,Consumer Services,Clothing/Shoe/Accessory Stores,http://www.nasdaq.com/symbol/finl,,https://encrypted-tbn3.gstatic.com/images?q=tbn:ANd9GcRtVC65pVk8QBQUucFgTty-rbkp57n6kMycxJbjFiKR0f1bfgQgGmHY6A
FBMS,"The First Bancshares, Inc.",16.05,$87.18M,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/fbms,,https://encrypted-tbn3.gstatic.com/images?q=tbn:ANd9GcQMzMQdxirP80bCgYgef0ZGhuKdLOtQGIxlIYZSQcbxZd_vPyd2krZNb_k
FLIC,The First of Long Island Corporation,31.53,$447.8M,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/flic,,https://encrypted-tbn1.gstatic.com/images?q=tbn:ANd9GcQtPgvTHv30mNeymTkISMmaPqYfP_QPCM2beaNmLGL23kDtgVPXRCsyRg
TFM,"The Fresh Market, Inc.",28.51,$1.34B,2010,Consumer Services,Food Chains,http://www.nasdaq.com/symbol/tfm,,https://encrypted-tbn3.gstatic.com/images?q=tbn:ANd9GcQTZQaoQHJfksIpM9ICiH72GL_FUGw-30IxH0XLVoOveYMYsavRY91VYw
GT,The Goodyear Tire & Rubber Company,32.38,$8.65B,n/a,Consumer Durables,Automotive Aftermarket,http://www.nasdaq.com/symbol/gt,,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcR6v411vc03-0CuqF8RbOO7ba21EUyaVBNaAF8FNlAfgnor7KVXOBPOhA
HABT,"The Habit Restaurants, Inc.",17.5,$455.02M,2014,Consumer Services,Restaurants,http://www.nasdaq.com/symbol/habt,,https://encrypted-tbn3.gstatic.com/images?q=tbn:ANd9GcQVSHGyFI_lQSP7ZL-4dreufXPS5JwHk1s1lJtLbwWRJC9I_eUXt0poKw
